Wall time,Step,Value
1678886095.283113,0,0.8880555629730225
1678886095.2831347,1,0.9013888835906982
1678886095.283149,2,0.909166693687439
1678886095.2831616,3,0.9141666889190674
1678886095.2831736,4,0.9186111092567444
1678886095.2831879,5,0.9211111068725586
1678886095.2832,6,0.9222221970558167
1678886095.2832115,7,0.9244444370269775
1678886095.2832234,8,0.9258333444595337
1678886095.2832346,9,0.9266666769981384
1678886095.283246,10,0.9277777671813965
1678886095.283331,11,0.9286110997200012
1678886095.2834141,12,0.9291666746139526
1678886095.283477,13,0.9291666746139526
1678886095.283536,14,0.9291666746139526
1678886095.283593,15,0.9288889169692993
1678886095.2836492,16,0.929444432258606
1678886095.2837067,17,0.929722249507904
1678886095.2837632,18,0.929722249507904
1678886095.283819,19,0.929722249507904
1678886095.2838743,20,0.929444432258606
1678886095.2839296,21,0.929722249507904
1678886095.2839854,22,0.9302777647972107
1678886095.2840414,23,0.9305555820465088
1678886095.284097,24,0.9305555820465088
1678886095.2841525,25,0.9302777647972107
1678886095.284208,26,0.9302777647972107
1678886095.2842631,27,0.9305555820465088
1678886095.2843187,28,0.9305555820465088
1678886095.284374,29,0.9305555820465088
1678886095.2844296,30,0.9300000071525574
1678886095.2844849,31,0.9302777647972107
1678886095.2845402,32,0.9300000071525574
1678886095.2845953,33,0.9300000071525574
1678886095.2846503,34,0.9302777647972107
1678886095.2847056,35,0.9300000071525574
1678886095.2847612,36,0.9300000071525574
1678886095.2848155,37,0.9302777647972107
1678886095.2848713,38,0.9305555820465088
1678886095.2849267,39,0.9305555820465088
1678886095.2849817,40,0.9302777647972107
1678886095.2850375,41,0.9311110973358154
1678886095.2850935,42,0.9313889145851135
1678886095.2851493,43,0.9313889145851135
1678886095.2852046,44,0.9313889145851135
1678886095.2852595,45,0.9316666722297668
1678886095.2853143,46,0.9313889145851135
1678886095.2853692,47,0.9313889145851135
1678886095.2854235,48,0.9313889145851135
1678886095.2854779,49,0.9316666722297668
1678886095.285533,50,0.9316666722297668
1678886095.2855878,51,0.9316666722297668
1678886095.2856424,52,0.9316666722297668
1678886095.2856972,53,0.9316666722297668
1678886095.285752,54,0.9319444298744202
1678886095.285816,55,0.9322222471237183
1678886095.2859187,56,0.9327777624130249
1678886095.2860098,57,0.9327777624130249
1678886095.2860825,58,0.9325000047683716
1678886095.2861452,59,0.9325000047683716
1678886095.2862072,60,0.9327777624130249
1678886095.2862692,61,0.9325000047683716
1678886095.2863314,62,0.9325000047683716
1678886095.2863922,63,0.9325000047683716
1678886095.2864544,64,0.9325000047683716
1678886095.2865162,65,0.9325000047683716
1678886095.2865777,66,0.9322222471237183
1678886095.2866392,67,0.9325000047683716
1678886095.286701,68,0.9325000047683716
1678886095.2867622,69,0.9325000047683716
1678886095.2868233,70,0.9327777624130249
1678886095.2868853,71,0.9327777624130249
1678886095.2869458,72,0.9327777624130249
1678886095.287012,73,0.9327777624130249
1678886095.2870746,74,0.933055579662323
1678886095.287136,75,0.9333333373069763
1678886095.287198,76,0.9336110949516296
1678886095.2872589,77,0.9336110949516296
1678886095.2873278,78,0.9336110949516296
1678886095.2873893,79,0.9336110949516296
1678886095.2874498,80,0.9336110949516296
1678886095.2875125,81,0.9336110949516296
1678886095.2875745,82,0.9336110949516296
1678886095.287636,83,0.9336110949516296
1678886095.2876976,84,0.9336110949516296
1678886095.2877586,85,0.9333333373069763
1678886095.287819,86,0.9333333373069763
1678886095.2878807,87,0.933055579662323
1678886095.287942,88,0.933055579662323
1678886095.288008,89,0.933055579662323
1678886095.2880697,90,0.933055579662323
1678886095.2881308,91,0.933055579662323
1678886095.2881925,92,0.933055579662323
1678886095.2882538,93,0.933055579662323
1678886095.2883146,94,0.933055579662323
1678886095.2883763,95,0.9333333373069763
1678886095.2884376,96,0.9333333373069763
1678886095.2884986,97,0.933055579662323
1678886095.2885602,98,0.9327777624130249
1678886095.288621,99,0.933055579662323
