Wall time,Step,Value
1678885490.9201915,0,0.7452777624130249
1678885490.920216,1,0.7644444704055786
1678885490.9202306,2,0.7755555510520935
1678885490.9202433,3,0.7808333039283752
1678885490.9202554,4,0.7838888764381409
1678885490.9202673,5,0.7880555391311646
1678885490.920279,6,0.7900000214576721
1678885490.9202907,7,0.7941666841506958
1678885490.9203026,8,0.7941666841506958
1678885490.9203143,9,0.7952777743339539
1678885490.920326,10,0.7961111068725586
1678885490.9203875,11,0.7988888621330261
1678885490.920458,12,0.7997221946716309
1678885490.9205241,13,0.8008333444595337
1678885490.9205863,14,0.801111102104187
1678885490.9206483,15,0.801111102104187
1678885490.9207098,16,0.8013888597488403
1678885490.9207723,17,0.8022222518920898
1678885490.9208343,18,0.8019444346427917
1678885490.9209023,19,0.8016666769981384
1678885490.9209661,20,0.8025000095367432
1678885490.9210296,21,0.8025000095367432
1678885490.921113,22,0.8025000095367432
1678885490.921178,23,0.8025000095367432
1678885490.92124,24,0.8025000095367432
1678885490.9213014,25,0.8022222518920898
1678885490.921363,26,0.8022222518920898
1678885490.92143,27,0.8027777671813965
1678885490.9214919,28,0.8027777671813965
1678885490.9215534,29,0.8030555844306946
1678885490.9216156,30,0.8027777671813965
1678885490.9216783,31,0.8030555844306946
1678885490.9217393,32,0.8036110997200012
1678885490.9218009,33,0.8030555844306946
1678885490.92187,34,0.8027777671813965
1678885490.9219396,35,0.8033333420753479
1678885490.922004,36,0.8033333420753479
1678885490.9220643,37,0.8036110997200012
1678885490.922125,38,0.8033333420753479
1678885490.9221866,39,0.8041666746139526
1678885490.9222486,40,0.804444432258606
1678885490.922313,41,0.804722249507904
1678885490.9223745,42,0.8052777647972107
1678885490.9224472,43,0.8058333396911621
1678885490.922509,44,0.8052777647972107
1678885490.9225702,45,0.8061110973358154
1678885490.9226325,46,0.8061110973358154
1678885490.922694,47,0.8061110973358154
1678885490.9227552,48,0.8058333396911621
1678885490.9228165,49,0.8061110973358154
1678885490.922884,50,0.8058333396911621
1678885490.9229505,51,0.8058333396911621
1678885490.9230103,52,0.8058333396911621
1678885490.9230704,53,0.8058333396911621
1678885490.9231331,54,0.8061110973358154
1678885490.9231966,55,0.8058333396911621
1678885490.9232562,56,0.8061110973358154
1678885490.9233174,57,0.8061110973358154
1678885490.9233959,58,0.8061110973358154
1678885490.9234543,59,0.8058333396911621
1678885490.9235163,60,0.8058333396911621
1678885490.9235768,61,0.8058333396911621
1678885490.923638,62,0.8061110973358154
1678885490.923701,63,0.8058333396911621
1678885490.923769,64,0.8058333396911621
1678885490.9238255,65,0.8055555820465088
1678885490.9238884,66,0.8055555820465088
1678885490.9239492,67,0.8055555820465088
1678885490.9240115,68,0.8052777647972107
1678885490.9240723,69,0.8052777647972107
1678885490.9241362,70,0.8052777647972107
1678885490.9241982,71,0.8050000071525574
1678885490.9242597,72,0.8050000071525574
1678885490.92432,73,0.8050000071525574
1678885490.9243824,74,0.8055555820465088
1678885490.9244425,75,0.8050000071525574
1678885490.92451,76,0.8050000071525574
1678885490.924573,77,0.8050000071525574
1678885490.9246428,78,0.8052777647972107
1678885490.9247143,79,0.8050000071525574
1678885490.9247775,80,0.8050000071525574
1678885490.9248374,81,0.8052777647972107
1678885490.9248981,82,0.8055555820465088
1678885490.9249578,83,0.8058333396911621
1678885490.9250185,84,0.8058333396911621
1678885490.92508,85,0.8058333396911621
1678885490.9251444,86,0.8058333396911621
1678885490.9252057,87,0.8061110973358154
1678885490.925267,88,0.8061110973358154
1678885490.925328,89,0.8061110973358154
1678885490.9253893,90,0.8061110973358154
1678885490.9254508,91,0.8063889145851135
1678885490.9255126,92,0.8063889145851135
1678885490.9255743,93,0.8063889145851135
1678885490.9256353,94,0.8063889145851135
1678885490.9256954,95,0.8063889145851135
1678885490.9257565,96,0.8063889145851135
1678885490.925816,97,0.8063889145851135
1678885490.9258852,98,0.8063889145851135
1678885490.9259546,99,0.8063889145851135
