Wall time,Step,Value
1678812035.5485888,0,0.7391666769981384
1678812035.5486152,1,0.7677778005599976
1678812035.5486298,2,0.773888885974884
1678812035.5486426,3,0.7802777886390686
1678812035.548655,4,0.7844444513320923
1678812035.5486672,5,0.7880555391311646
1678812035.5486794,6,0.7908333539962769
1678812035.5486915,7,0.7936111092567444
1678812035.5487032,8,0.7952777743339539
1678812035.5487154,9,0.79666668176651
1678812035.548727,10,0.7991666793823242
1678812035.548809,11,0.7991666793823242
1678812035.548889,12,0.800000011920929
1678812035.5489619,13,0.8002777695655823
1678812035.5490365,14,0.8008333444595337
1678812035.5491068,15,0.8022222518920898
1678812035.5491788,16,0.8016666769981384
1678812035.549254,17,0.8025000095367432
1678812035.5493355,18,0.8036110997200012
1678812035.549429,19,0.804444432258606
1678812035.5495436,20,0.804444432258606
1678812035.5496252,21,0.804722249507904
1678812035.5497012,22,0.8052777647972107
1678812035.5497751,23,0.8052777647972107
1678812035.5498495,24,0.8058333396911621
1678812035.5499222,25,0.8061110973358154
1678812035.5500026,26,0.8066666722297668
1678812035.550076,27,0.8069444298744202
1678812035.550147,28,0.8066666722297668
1678812035.5502713,29,0.8072222471237183
1678812035.5503457,30,0.8077777624130249
1678812035.5504167,31,0.8077777624130249
1678812035.550483,32,0.8075000047683716
1678812035.5505426,33,0.8072222471237183
1678812035.550604,34,0.8072222471237183
1678812035.5506651,35,0.8072222471237183
1678812035.5507848,36,0.8077777624130249
1678812035.5508666,37,0.808055579662323
1678812035.550942,38,0.8083333373069763
1678812035.551032,39,0.8083333373069763
1678812035.551122,40,0.8086110949516296
1678812035.5511968,41,0.809166669845581
1678812035.551284,42,0.809166669845581
1678812035.5513992,43,0.8088889122009277
1678812035.5515223,44,0.8088889122009277
1678812035.5516222,45,0.8088889122009277
1678812035.5517187,46,0.8086110949516296
1678812035.5518146,47,0.8083333373069763
1678812035.5519118,48,0.8086110949516296
1678812035.552007,49,0.8088889122009277
1678812035.5521014,50,0.809166669845581
1678812035.5521986,51,0.8094444274902344
1678812035.552304,52,0.809166669845581
1678812035.552386,53,0.809166669845581
1678812035.552482,54,0.8094444274902344
1678812035.5525768,55,0.8094444274902344
1678812035.5526698,56,0.8094444274902344
1678812035.552763,57,0.8094444274902344
1678812035.5528576,58,0.809166669845581
1678812035.552952,59,0.809166669845581
1678812035.5530488,60,0.809166669845581
1678812035.5531425,61,0.809166669845581
1678812035.5532424,62,0.809166669845581
1678812035.5533378,63,0.809166669845581
1678812035.553443,64,0.809166669845581
1678812035.5535278,65,0.8094444274902344
1678812035.5536213,66,0.8094444274902344
1678812035.5537152,67,0.8094444274902344
1678812035.5538273,68,0.8094444274902344
1678812035.553944,69,0.8094444274902344
1678812035.5540578,70,0.8088889122009277
1678812035.5541558,71,0.8088889122009277
1678812035.5542529,72,0.8086110949516296
1678812035.5543487,73,0.8086110949516296
1678812035.554444,74,0.8086110949516296
1678812035.5545378,75,0.8086110949516296
1678812035.5546346,76,0.8086110949516296
1678812035.5547292,77,0.8083333373069763
1678812035.5548239,78,0.808055579662323
1678812035.5549197,79,0.8083333373069763
1678812035.5550253,80,0.8083333373069763
1678812035.555125,81,0.808055579662323
1678812035.5552244,82,0.808055579662323
1678812035.5553222,83,0.808055579662323
1678812035.5554156,84,0.8077777624130249
1678812035.555509,85,0.8077777624130249
1678812035.5556028,86,0.8072222471237183
1678812035.5556986,87,0.8072222471237183
1678812035.5557926,88,0.8072222471237183
1678812035.5558882,89,0.8072222471237183
1678812035.5559816,90,0.8072222471237183
1678812035.5560756,91,0.8069444298744202
1678812035.5561688,92,0.8069444298744202
1678812035.5562701,93,0.8069444298744202
1678812035.5563774,94,0.8069444298744202
1678812035.5564628,95,0.8069444298744202
1678812035.5565562,96,0.8069444298744202
1678812035.5566494,97,0.8069444298744202
1678812035.5567467,98,0.8072222471237183
1678812035.5568411,99,0.8072222471237183
