Wall time,Step,Value
1681127328.4943786,0,0.035555556416511536
1681127328.4944217,1,0.08166666328907013
1681127328.4944506,2,0.1433333307504654
1681127328.494476,3,0.2016666680574417
1681127328.4945004,4,0.25
1681127328.4945242,5,0.2849999964237213
1681127328.494548,6,0.3383333384990692
1681127328.4945714,7,0.39500001072883606
1681127328.4945948,8,0.44611111283302307
1681127328.4946246,9,0.46888887882232666
1681127328.4946532,10,0.4927777647972107
1681127328.4947398,11,0.5161111354827881
1681127328.494838,12,0.5555555820465088
1681127328.4949284,13,0.5861111283302307
1681127328.495017,14,0.5955555438995361
1681127328.4951043,15,0.6211110949516296
1681127328.4951897,16,0.648888885974884
1681127328.4952745,17,0.6816666722297668
1681127328.4953606,18,0.6872222423553467
1681127328.495445,19,0.6983333230018616
1681127328.4955294,20,0.7161111235618591
1681127328.4956143,21,0.7344444394111633
1681127328.4957006,22,0.7350000143051147
1681127328.4957855,23,0.7472222447395325
1681127328.4958696,24,0.7494444251060486
1681127328.4959528,25,0.7644444704055786
1681127328.4960363,26,0.7649999856948853
1681127328.4961216,27,0.7733333110809326
1681127328.496205,28,0.7722222208976746
1681127328.4962893,29,0.7705555558204651
1681127328.4963732,30,0.7822222113609314
1681127328.496456,31,0.7822222113609314
1681127328.4965434,32,0.7900000214576721
1681127328.4966283,33,0.7894444465637207
1681127328.4967136,34,0.7938888669013977
1681127328.4967964,35,0.7938888669013977
1681127328.4968805,36,0.7983333468437195
1681127328.4969637,37,0.800000011920929
1681127328.497048,38,0.8149999976158142
1681127328.4971592,39,0.8088889122009277
1681127328.4972541,40,0.8155555725097656
1681127328.497341,41,0.8227777481079102
1681127328.4974804,42,0.8261111378669739
1681127328.497577,43,0.8199999928474426
1681127328.4976668,44,0.8294444680213928
1681127328.4977517,45,0.820555567741394
1681127328.4978366,46,0.824999988079071
1681127328.4979215,47,0.8433333039283752
1681127328.4980054,48,0.846666693687439
1681127328.4980922,49,0.8322222232818604
1681127328.4981754,50,0.847777783870697
1681127328.4982598,51,0.8394444584846497
1681127328.498344,52,0.8505555391311646
1681127328.4984274,53,0.851111114025116
1681127328.4985127,54,0.851111114025116
1681127328.498586,55,0.852222204208374
1681127328.498655,56,0.8583333492279053
1681127328.4987252,57,0.8488888740539551
1681127328.4987948,58,0.8527777791023254
1681127328.4988635,59,0.855555534362793
1681127328.4989321,60,0.8533333539962769
1681127328.4990041,61,0.855555534362793
1681127328.499076,62,0.8516666889190674
1681127328.4991457,63,0.8605555295944214
1681127328.4992144,64,0.8638888597488403
1681127328.4992828,65,0.852222204208374
1681127328.499353,66,0.8661110997200012
1681127328.499421,67,0.8644444346427917
1681127328.49949,68,0.8638888597488403
1681127328.4995522,69,0.8666666746139526
1681127328.4996045,70,0.8761110901832581
1681127328.4996562,71,0.8655555844306946
1681127328.4997077,72,0.8733333349227905
1681127328.4997597,73,0.8677777647972107
1681127328.4998116,74,0.8688889145851135
1681127328.4998636,75,0.871666669845581
1681127328.4999151,76,0.8688889145851135
1681127328.4999666,77,0.8683333396911621
1681127328.5000181,78,0.8655555844306946
1681127328.5000694,79,0.8700000047683716
1681127328.5001209,80,0.8650000095367432
1681127328.5001724,81,0.8722222447395325
1681127328.5002234,82,0.8738889098167419
1681127328.5002742,83,0.8766666650772095
1681127328.5003257,84,0.8694444298744202
1681127328.5003774,85,0.871666669845581
1681127328.5004282,86,0.8688889145851135
1681127328.5004792,87,0.8655555844306946
1681127328.5005305,88,0.8761110901832581
1681127328.5005832,89,0.8738889098167419
1681127328.5006347,90,0.8733333349227905
1681127328.5006852,91,0.8711110949516296
1681127328.5007358,92,0.8677777647972107
1681127328.5007868,93,0.8666666746139526
1681127328.5008376,94,0.8744444251060486
1681127328.5008888,95,0.8788889050483704
1681127328.5009398,96,0.8788889050483704
1681127328.5009906,97,0.8799999952316284
1681127328.5010417,98,0.8722222447395325
1681127328.501093,99,0.879444420337677
1681127328.5011506,100,0.8833333253860474
1681127328.5012023,101,0.878333330154419
1681127328.501254,102,0.8766666650772095
1681127328.5013049,103,0.8761110901832581
1681127328.5013561,104,0.8811110854148865
1681127328.5014071,105,0.879444420337677
1681127328.5014746,106,0.8655555844306946
1681127328.501529,107,0.8861111402511597
1681127328.501582,108,0.8805555701255798
1681127328.5016332,109,0.8811110854148865
1681127328.5016847,110,0.8727777600288391
1681127328.5017357,111,0.8755555748939514
1681127328.501786,112,0.8888888955116272
1681127328.501837,113,0.8816666603088379
1681127328.5018876,114,0.8849999904632568
1681127328.5019383,115,0.8861111402511597
1681127328.5019896,116,0.8872222304344177
1681127328.5020406,117,0.8899999856948853
1681127328.5020912,118,0.8933333158493042
1681127328.5021424,119,0.8877778053283691
1681127328.5021935,120,0.8905555605888367
1681127328.5022447,121,0.8916666507720947
1681127328.5022955,122,0.8838889002799988
1681127328.502346,123,0.8888888955116272
1681127328.5023973,124,0.8849999904632568
1681127328.5024476,125,0.8888888955116272
1681127328.5025017,126,0.8844444155693054
1681127328.5025933,127,0.8866666555404663
1681127328.5026512,128,0.8922222256660461
1681127328.5027041,129,0.8916666507720947
1681127328.5027564,130,0.8861111402511597
1681127328.5028076,131,0.8861111402511597
1681127328.5028586,132,0.8894444704055786
1681127328.50291,133,0.8911111354827881
1681127328.5029614,134,0.8883333206176758
1681127328.5030122,135,0.8844444155693054
1681127328.5030632,136,0.8911111354827881
1681127328.5031147,137,0.8811110854148865
1681127328.5031657,138,0.8877778053283691
1681127328.503217,139,0.8955555558204651
1681127328.5032682,140,0.882777750492096
1681127328.5033195,141,0.8905555605888367
1681127328.5033705,142,0.8911111354827881
1681127328.5034218,143,0.8966666460037231
1681127328.5034728,144,0.8955555558204651
1681127328.5035236,145,0.8883333206176758
1681127328.5035744,146,0.8883333206176758
1681127328.5036252,147,0.8922222256660461
1681127328.5036762,148,0.8927778005599976
1681127328.503727,149,0.8916666507720947
1681127328.5037775,150,0.8916666507720947
1681127328.5038285,151,0.8844444155693054
1681127328.5038788,152,0.8955555558204651
1681127328.5039296,153,0.8916666507720947
1681127328.5039804,154,0.8961111307144165
1681127328.5040314,155,0.8972222208976746
1681127328.504082,156,0.8933333158493042
1681127328.5041323,157,0.8894444704055786
1681127328.5041826,158,0.8927778005599976
1681127328.5042338,159,0.8983333110809326
1681127328.5042841,160,0.897777795791626
1681127328.504335,161,0.8994444608688354
1681127328.5043848,162,0.9005555510520935
1681127328.504435,163,0.8922222256660461
1681127328.5044858,164,0.8966666460037231
1681127328.504537,165,0.8966666460037231
1681127328.5045934,166,0.8961111307144165
1681127328.504645,167,0.903333306312561
1681127328.5046966,168,0.8955555558204651
1681127328.5047479,169,0.8994444608688354
1681127328.5047987,170,0.8961111307144165
1681127328.5048497,171,0.8955555558204651
1681127328.5049005,172,0.9005555510520935
1681127328.504951,173,0.8994444608688354
1681127328.5050023,174,0.8972222208976746
1681127328.5050533,175,0.8994444608688354
1681127328.5051036,176,0.902222216129303
1681127328.5051546,177,0.9038888812065125
1681127328.5052054,178,0.8983333110809326
1681127328.505257,179,0.8916666507720947
1681127328.5053086,180,0.897777795791626
1681127328.5053601,181,0.8972222208976746
1681127328.5054119,182,0.8949999809265137
1681127328.505476,183,0.9005555510520935
1681127328.505529,184,0.903333306312561
1681127328.5055804,185,0.898888885974884
1681127328.5056324,186,0.8949999809265137
1681127328.5056837,187,0.9027777910232544
1681127328.505742,188,0.9072222113609314
1681127328.505794,189,0.8983333110809326
1681127328.5058455,190,0.9038888812065125
1681127328.505897,191,0.8927778005599976
1681127328.5059476,192,0.897777795791626
1681127328.5059993,193,0.902222216129303
1681127328.5060508,194,0.9016666412353516
1681127328.5061026,195,0.8999999761581421
1681127328.506154,196,0.8983333110809326
1681127328.5062056,197,0.903333306312561
1681127328.5062566,198,0.8966666460037231
1681127328.5063083,199,0.9144444465637207
1681127328.5063608,200,0.8983333110809326
